ID,City,Type_of_restaurant,Restaurant_rating,Dine_in_peak_flag,Machine_breakdown_flag,Festival,Weatherconditions,Road_traffic_density,Restaurant_load,Number_of_delivery_partners_nearby,multiple_deliveries,Distance_km,Dynamic_Surge_Multiplier,Order_Date,Time_Orderd,Time_Order_picked,Kitchen_Prep_Time (min),Time_taken (min),hour_of_day,day_of_week,is_weekend,travel_time_total,first_mile_frac,first_mile_time,last_mile_time
DEL15520,Chennai,Cloud Kitchen,4.2,0,0,0,Sunny,Medium,6,12,0,12.81,1.0,2025-02-02,09:38:00,10:19:00,33,67,9,6,1,34,0.4,13.600000000000001,20.4
DEL15521,Hyderabad,Home Kitchen,4.49,0,0,0,Cloudy,Medium,14,20,1,7.24,1.0,2025-02-26,02:27:00,03:22:00,45,71,2,2,0,26,0.4,10.4,15.6
DEL15522,Pune,Dine-in,4.14,0,0,0,Rainy,Medium,7,18,0,1.75,1.3,2025-03-17,06:24:00,07:08:00,39,49,6,0,0,10,0.4,4.0,6.0
DEL15523,Pune,Dine-in,3.87,0,0,0,Cloudy,Medium,6,13,0,12.0,1.0,2025-02-13,06:10:00,07:03:00,46,74,6,3,0,28,0.4,11.200000000000001,16.8
DEL15524,Hyderabad,Cloud Kitchen,4.14,0,0,0,Rainy,High,14,7,0,10.46,1.7,2025-01-28,16:25:00,17:15:00,37,93,16,1,0,56,0.4,22.400000000000002,33.6
DEL15525,Delhi,Home Kitchen,3.8,0,0,0,Cloudy,Medium,12,15,0,11.44,1.0,2025-03-23,10:51:00,11:43:00,47,75,10,6,1,28,0.4,11.200000000000001,16.8
DEL15526,Delhi,Dine-in,3.92,1,0,0,Sunny,Medium,5,17,0,2.72,1.2,2025-02-13,13:52:00,14:56:00,54,69,13,3,0,15,0.4,6.0,9.0
DEL15527,Hyderabad,Dine-in,4.17,1,0,0,Cloudy,Low,11,24,1,9.88,1.2,2025-01-31,13:22:00,14:25:00,48,84,13,4,0,36,0.4,14.4,21.599999999999998
DEL15528,Mumbai,Dine-in,4.14,0,0,0,Cloudy,High,14,14,1,7.72,1.4,2025-03-20,11:56:00,12:46:00,39,76,11,3,0,37,0.4,14.8,22.2
DEL15529,Delhi,Cloud Kitchen,4.01,0,0,0,Sunny,Low,11,24,0,12.8,1.0,2025-03-07,21:40:00,22:28:00,43,74,21,4,0,31,0.4,12.4,18.599999999999998
DEL15530,Kolkata,Dine-in,4.43,0,0,0,Sunny,Low,19,11,1,2.2,1.3,2025-03-16,10:42:00,11:30:00,34,57,10,6,1,23,0.4,9.200000000000001,13.799999999999999
DEL15531,Delhi,Dine-in,4.22,0,0,0,Sunny,Medium,14,10,0,6.72,1.0,2025-03-19,00:05:00,01:03:00,48,74,0,2,0,26,0.4,10.4,15.6
DEL15532,Hyderabad,Dine-in,3.61,1,0,1,Sunny,High,19,8,2,9.31,2.4,2025-01-14,20:40:00,22:10:00,63,125,20,1,0,62,0.4,24.8,37.199999999999996
DEL15533,Bangalore,Cloud Kitchen,3.92,0,0,0,Cloudy,Low,9,6,1,12.52,1.0,2025-01-24,22:24:00,23:21:00,38,86,22,4,0,48,0.4,19.200000000000003,28.799999999999997
DEL15534,Mumbai,Dine-in,3.9,0,0,0,Sunny,Medium,11,6,0,4.95,1.0,2025-01-28,22:37:00,23:38:00,47,73,22,1,0,26,0.4,10.4,15.6
DEL15535,Mumbai,Cloud Kitchen,4.0,0,0,0,Sunny,Medium,8,18,1,2.3,1.0,2025-02-11,20:32:00,21:22:00,40,60,20,1,0,20,0.4,8.0,12.0
DEL15536,Chennai,Cloud Kitchen,4.19,0,0,0,Sunny,High,7,14,0,13.92,1.4,2025-02-19,09:51:00,10:27:00,30,82,9,2,0,52,0.4,20.8,31.2
DEL15537,Delhi,Dine-in,3.85,1,0,0,Stormy,Low,6,21,1,5.79,1.5,2025-01-07,20:25:00,21:33:00,53,92,20,1,0,39,0.4,15.600000000000001,23.4
DEL15538,Hyderabad,Dine-in,3.79,0,0,0,Stormy,Low,9,2,0,6.57,1.8,2025-03-31,16:09:00,17:17:00,50,91,16,0,0,41,0.4,16.400000000000002,24.599999999999998
DEL15539,Hyderabad,Cloud Kitchen,4.04,0,0,0,Rainy,Low,14,18,0,11.31,1.3,2025-01-19,08:21:00,09:09:00,43,80,8,6,1,37,0.4,14.8,22.2
DEL15540,Kolkata,Dine-in,3.86,1,0,0,Cloudy,High,8,15,0,13.19,1.6,2025-02-19,21:26:00,22:29:00,53,101,21,2,0,48,0.4,19.200000000000003,28.799999999999997
DEL15541,Hyderabad,Dine-in,4.11,0,0,0,Sunny,Jam,11,24,0,1.56,1.4,2025-01-07,11:15:00,11:49:00,29,41,11,1,0,12,0.4,4.800000000000001,7.199999999999999
DEL15542,Bangalore,Home Kitchen,3.72,0,0,0,Cloudy,Low,8,20,0,6.91,1.0,2025-01-27,02:47:00,03:43:00,51,68,2,0,0,17,0.4,6.800000000000001,10.2
DEL15543,Chennai,Dine-in,3.84,0,0,0,Cloudy,Jam,8,16,0,11.01,1.4,2025-01-18,15:05:00,15:52:00,42,94,15,5,1,52,0.4,20.8,31.2
DEL15544,Bangalore,Dine-in,4.04,1,0,0,Sunny,Medium,9,20,1,1.03,1.2,2025-01-09,21:37:00,22:46:00,54,75,21,3,0,21,0.4,8.4,12.6
DEL15545,Mumbai,Cloud Kitchen,4.52,0,1,0,Rainy,High,5,2,0,3.98,2.2,2025-01-10,17:31:00,18:32:00,43,80,17,4,0,37,0.4,14.8,22.2
DEL15546,Mumbai,Cloud Kitchen,4.59,0,0,0,Cloudy,Medium,17,6,0,9.57,1.3,2025-01-28,15:34:00,16:19:00,31,68,15,1,0,37,0.4,14.8,22.2
DEL15547,Bangalore,Cloud Kitchen,3.92,0,0,0,Cloudy,High,6,10,1,1.8,1.4,2025-03-26,16:35:00,17:21:00,31,57,16,2,0,26,0.4,10.4,15.6
DEL15548,Chennai,Dine-in,4.21,1,0,1,Sunny,High,18,17,1,7.33,2.4,2025-01-26,19:45:00,21:03:00,63,111,19,6,1,48,0.4,19.200000000000003,28.799999999999997
DEL15549,Hyderabad,Home Kitchen,4.18,0,0,1,Cloudy,Medium,20,12,1,14.57,1.8,2025-01-26,03:42:00,04:43:00,48,94,3,6,1,46,0.4,18.400000000000002,27.599999999999998
DEL15550,Bangalore,Cloud Kitchen,4.48,0,0,0,Rainy,Medium,15,20,0,3.48,1.3,2025-03-15,21:09:00,21:39:00,25,40,21,5,1,15,0.4,6.0,9.0
DEL15551,Hyderabad,Dine-in,4.68,0,0,0,Sunny,Low,13,11,0,12.92,1.0,2025-01-19,17:19:00,17:55:00,27,67,17,6,1,40,0.4,16.0,24.0
DEL15552,Chennai,Dine-in,4.77,0,0,0,Cloudy,Low,5,12,0,9.07,1.0,2025-02-06,03:06:00,03:43:00,29,55,3,3,0,26,0.4,10.4,15.6
DEL15553,Kolkata,Cloud Kitchen,3.93,0,0,0,Sunny,High,12,19,0,13.96,1.4,2025-02-27,23:07:00,23:37:00,25,70,23,3,0,45,0.4,18.0,27.0
DEL15554,Mumbai,Home Kitchen,4.69,0,0,0,Rainy,Jam,9,20,0,4.11,1.7,2025-01-08,07:04:00,07:33:00,24,64,7,2,0,40,0.4,16.0,24.0
DEL15555,Hyderabad,Dine-in,4.27,0,0,0,Sunny,High,8,14,1,1.39,1.4,2025-02-20,17:42:00,18:18:00,25,46,17,3,0,21,0.4,8.4,12.6
DEL15556,Mumbai,Home Kitchen,3.81,0,0,0,Sunny,High,10,21,1,2.79,1.4,2025-01-07,14:18:00,15:21:00,53,78,14,1,0,25,0.4,10.0,15.0
DEL15557,Bangalore,Dine-in,4.08,0,0,0,Sunny,Medium,13,21,1,9.47,1.0,2025-01-19,01:28:00,02:07:00,29,59,1,6,1,30,0.4,12.0,18.0
DEL15558,Hyderabad,Cloud Kitchen,4.09,0,0,0,Cloudy,Medium,12,21,1,11.34,1.0,2025-01-11,18:31:00,19:03:00,22,55,18,5,1,33,0.4,13.200000000000001,19.8
DEL15559,Hyderabad,Cloud Kitchen,4.4,0,0,0,Sunny,Medium,10,23,0,8.42,1.0,2025-01-16,02:08:00,02:34:00,21,46,2,3,0,25,0.4,10.0,15.0
DEL15560,Pune,Cloud Kitchen,3.85,0,0,0,Stormy,Medium,11,10,0,2.9,1.3,2025-01-25,20:01:00,20:43:00,32,52,20,5,1,20,0.4,8.0,12.0
DEL15561,Chennai,Cloud Kitchen,4.1,0,0,0,Sunny,High,7,19,0,13.43,1.4,2025-03-31,23:50:00,00:18:00,23,66,23,0,0,43,0.4,17.2,25.8
DEL15562,Hyderabad,Cloud Kitchen,3.25,0,0,0,Cloudy,Low,10,18,1,14.85,1.0,2025-02-11,20:59:00,21:51:00,42,86,20,1,0,44,0.4,17.6,26.4
DEL15563,Pune,Dine-in,3.53,0,0,0,Sunny,Low,9,15,0,14.43,1.0,2025-02-01,15:12:00,15:55:00,38,72,15,5,1,34,0.4,13.600000000000001,20.4
DEL15564,Delhi,Dine-in,4.19,1,0,0,Rainy,Jam,11,3,2,1.95,2.4,2025-01-04,12:48:00,14:11:00,51,103,12,5,1,52,0.4,20.8,31.2
DEL15565,Mumbai,Cloud Kitchen,4.23,0,0,0,Cloudy,High,12,21,0,6.13,1.4,2025-03-18,21:43:00,22:23:00,35,60,21,1,0,25,0.4,10.0,15.0
DEL15566,Hyderabad,Home Kitchen,3.7,0,0,0,Cloudy,Low,7,23,2,12.21,1.0,2025-03-06,03:01:00,03:59:00,43,95,3,3,0,52,0.4,20.8,31.2
DEL15567,Hyderabad,Dine-in,3.73,0,0,0,Sunny,Low,15,23,0,12.12,1.0,2025-03-26,00:40:00,01:27:00,42,68,0,2,0,26,0.4,10.4,15.6
DEL15568,Chennai,Dine-in,4.74,0,0,0,Sunny,Medium,7,21,0,6.59,1.0,2025-03-03,15:11:00,15:38:00,22,40,15,0,0,18,0.4,7.2,10.799999999999999
DEL15569,Chennai,Dine-in,4.48,0,0,0,Rainy,Low,10,9,0,4.55,1.3,2025-01-01,00:38:00,01:30:00,41,63,0,2,0,22,0.4,8.8,13.2
DEL15570,Bangalore,Home Kitchen,4.08,0,0,0,Stormy,Medium,6,15,1,13.23,1.3,2025-03-11,17:39:00,18:31:00,42,101,17,1,0,59,0.4,23.6,35.4
DEL15571,Hyderabad,Dine-in,3.91,0,0,0,Sunny,Medium,9,16,1,12.73,1.0,2025-01-31,10:03:00,10:57:00,44,83,10,4,0,39,0.4,15.600000000000001,23.4
DEL15572,Hyderabad,Dine-in,4.37,0,0,0,Sunny,High,9,21,2,5.0,1.4,2025-01-27,22:53:00,23:40:00,32,69,22,0,0,37,0.4,14.8,22.2
DEL15573,Chennai,Dine-in,4.23,0,0,0,Sunny,Low,9,9,0,10.82,1.0,2025-03-24,18:53:00,19:53:00,49,79,18,0,0,30,0.4,12.0,18.0
DEL15574,Chennai,Home Kitchen,4.08,0,0,0,Cloudy,Low,11,23,0,11.86,1.0,2025-02-18,01:43:00,02:27:00,39,72,1,1,0,33,0.4,13.200000000000001,19.8
DEL15575,Hyderabad,Dine-in,3.9,0,0,0,Sunny,Medium,8,22,0,4.75,1.0,2025-03-24,11:25:00,12:15:00,45,60,11,0,0,15,0.4,6.0,9.0
DEL15576,Kolkata,Cloud Kitchen,4.09,0,0,0,Sunny,Low,10,12,0,8.48,1.0,2025-03-04,04:24:00,05:14:00,42,67,4,1,0,25,0.4,10.0,15.0
DEL15577,Delhi,Cloud Kitchen,3.85,0,0,0,Sunny,High,13,9,1,5.93,1.4,2025-03-23,04:05:00,04:59:00,38,78,4,6,1,40,0.4,16.0,24.0
DEL15578,Chennai,Cloud Kitchen,4.32,0,0,0,Sunny,Medium,10,9,1,8.23,1.0,2025-03-06,04:34:00,05:27:00,37,77,4,3,0,40,0.4,16.0,24.0
DEL15579,Mumbai,Home Kitchen,3.87,0,0,1,Sunny,Medium,14,8,0,9.6,1.5,2025-01-14,09:14:00,10:11:00,45,80,9,1,0,35,0.4,14.0,21.0
DEL15580,Mumbai,Cloud Kitchen,3.56,0,0,0,Rainy,High,2,6,1,5.43,1.7,2025-01-15,02:27:00,03:16:00,30,75,2,2,0,45,0.4,18.0,27.0
DEL15581,Kolkata,Cloud Kitchen,4.73,0,0,0,Stormy,Low,7,3,1,11.05,1.8,2025-03-03,00:28:00,01:18:00,28,81,0,0,0,53,0.4,21.200000000000003,31.799999999999997
DEL15582,Pune,Cloud Kitchen,4.54,0,0,0,Rainy,Medium,10,19,0,2.28,1.3,2025-03-15,01:29:00,02:03:00,29,40,1,5,1,11,0.4,4.4,6.6
DEL15583,Pune,Dine-in,4.05,0,0,0,Sunny,Low,9,16,1,4.91,1.0,2025-02-22,23:37:00,00:35:00,48,72,23,5,1,24,0.4,9.600000000000001,14.399999999999999
DEL15584,Kolkata,Dine-in,4.3,1,0,0,Stormy,Low,13,15,2,6.29,1.5,2025-03-22,14:15:00,15:34:00,59,109,14,5,1,50,0.4,20.0,30.0
DEL15585,Mumbai,Cloud Kitchen,3.85,0,0,0,Stormy,Low,9,20,2,3.64,1.3,2025-03-18,17:06:00,17:45:00,24,59,17,1,0,35,0.4,14.0,21.0
DEL15586,Pune,Dine-in,4.2,0,0,0,Cloudy,Low,10,18,1,13.58,1.0,2025-02-18,15:04:00,15:43:00,29,76,15,1,0,47,0.4,18.8,28.2
DEL15587,Mumbai,Cloud Kitchen,4.42,0,0,0,Sunny,Low,13,20,2,9.27,1.0,2025-01-05,02:21:00,02:59:00,23,65,2,6,1,42,0.4,16.8,25.2
DEL15588,Hyderabad,Dine-in,3.77,0,0,0,Sunny,Medium,11,17,0,11.67,1.0,2025-03-28,07:33:00,08:09:00,31,56,7,4,0,25,0.4,10.0,15.0
DEL15589,Pune,Home Kitchen,3.99,0,0,0,Sunny,High,10,22,2,12.47,1.4,2025-03-05,13:40:00,14:54:00,59,118,13,2,0,59,0.4,23.6,35.4
DEL15590,Mumbai,Home Kitchen,4.34,0,0,0,Cloudy,Medium,11,5,1,4.56,1.0,2025-01-15,09:27:00,10:21:00,34,66,9,2,0,32,0.4,12.8,19.2
DEL15591,Delhi,Home Kitchen,4.08,0,0,0,Rainy,Medium,11,6,1,14.85,1.3,2025-02-12,07:16:00,08:22:00,47,112,7,2,0,65,0.4,26.0,39.0
DEL15592,Chennai,Home Kitchen,4.07,0,0,0,Rainy,High,11,7,2,13.96,1.7,2025-03-17,03:40:00,04:32:00,29,126,3,0,0,97,0.4,38.800000000000004,58.199999999999996
DEL15593,Chennai,Cloud Kitchen,3.81,0,0,0,Stormy,High,9,13,0,8.95,1.7,2025-02-14,17:16:00,18:06:00,43,87,17,4,0,44,0.4,17.6,26.4
DEL15594,Bangalore,Home Kitchen,4.09,0,0,0,Cloudy,Jam,8,17,1,2.27,1.4,2025-01-27,21:00:00,21:43:00,33,61,21,0,0,28,0.4,11.200000000000001,16.8
DEL15595,Kolkata,Dine-in,3.56,0,0,1,Sunny,Medium,13,1,0,1.22,2.0,2025-01-14,18:50:00,19:58:00,49,70,18,1,0,21,0.4,8.4,12.6
DEL15596,Mumbai,Dine-in,4.18,0,0,0,Cloudy,Low,11,19,1,10.12,1.0,2025-01-27,01:19:00,01:59:00,30,61,1,0,0,31,0.4,12.4,18.599999999999998
DEL15597,Bangalore,Dine-in,4.1,0,0,0,Stormy,High,10,20,1,6.18,1.7,2025-01-24,02:22:00,03:07:00,35,74,2,4,0,39,0.4,15.600000000000001,23.4
DEL15598,Chennai,Dine-in,4.54,0,1,0,Sunny,Jam,14,9,1,2.94,1.4,2025-01-25,23:38:00,01:01:00,67,105,23,5,1,38,0.4,15.200000000000001,22.8
DEL15599,Kolkata,Cloud Kitchen,4.1,0,0,0,Sunny,High,8,17,1,13.16,1.4,2025-01-04,09:33:00,10:01:00,18,76,9,5,1,58,0.4,23.200000000000003,34.8
DEL15600,Kolkata,Dine-in,4.24,1,0,0,Sunny,High,7,15,1,2.95,1.6,2025-02-24,13:07:00,14:10:00,48,79,13,0,0,31,0.4,12.4,18.599999999999998
DEL15601,Hyderabad,Dine-in,3.89,0,0,0,Rainy,Low,11,20,0,11.37,1.3,2025-03-19,22:57:00,23:39:00,37,81,22,2,0,44,0.4,17.6,26.4
DEL15602,Pune,Dine-in,4.18,0,0,0,Sunny,Jam,14,20,0,12.04,1.4,2025-01-11,06:16:00,07:07:00,46,111,6,5,1,65,0.4,26.0,39.0
DEL15603,Pune,Dine-in,4.57,1,0,0,Cloudy,Medium,15,24,0,12.63,1.2,2025-02-10,20:18:00,21:07:00,39,71,20,0,0,32,0.4,12.8,19.2
DEL15604,Chennai,Dine-in,3.78,0,0,0,Rainy,High,13,17,1,10.97,1.7,2025-01-24,09:34:00,10:23:00,39,98,9,4,0,59,0.4,23.6,35.4
DEL15605,Hyderabad,Home Kitchen,4.07,0,0,0,Sunny,Low,6,23,1,1.07,1.0,2025-03-25,04:25:00,05:19:00,44,60,4,1,0,16,0.4,6.4,9.6
DEL15606,Hyderabad,Dine-in,3.66,0,0,0,Cloudy,Medium,12,14,0,1.46,1.0,2025-03-29,04:11:00,05:11:00,54,63,4,5,1,9,0.4,3.6,5.3999999999999995
DEL15607,Pune,Dine-in,4.49,0,0,0,Sunny,Medium,11,14,2,2.74,1.0,2025-01-24,23:27:00,00:15:00,32,61,23,4,0,29,0.4,11.600000000000001,17.4
DEL15608,Hyderabad,Home Kitchen,4.03,0,0,0,Sunny,Low,10,19,0,4.52,1.0,2025-03-31,07:22:00,08:12:00,45,61,7,0,0,16,0.4,6.4,9.6
DEL15609,Pune,Dine-in,4.02,1,0,0,Rainy,Jam,9,9,1,8.77,1.9,2025-03-20,21:08:00,22:08:00,39,118,21,3,0,79,0.4,31.6,47.4
DEL15610,Hyderabad,Cloud Kitchen,4.01,0,0,0,Cloudy,High,12,18,0,9.99,1.4,2025-03-01,10:13:00,10:55:00,37,82,10,5,1,45,0.4,18.0,27.0
DEL15611,Pune,Cloud Kitchen,4.4,0,0,0,Sunny,Medium,5,5,0,3.47,1.0,2025-03-10,23:55:00,00:34:00,24,46,23,0,0,22,0.4,8.8,13.2
DEL15612,Hyderabad,Cloud Kitchen,3.88,0,0,0,Sunny,Medium,9,24,0,2.78,1.0,2025-01-31,15:45:00,16:31:00,41,52,15,4,0,11,0.4,4.4,6.6
DEL15613,Hyderabad,Cloud Kitchen,4.14,0,0,1,Cloudy,Low,17,6,0,10.0,1.8,2025-01-14,08:20:00,09:16:00,42,80,8,1,0,38,0.4,15.200000000000001,22.8
DEL15614,Delhi,Home Kitchen,4.2,0,0,0,Cloudy,Medium,10,10,0,12.88,1.0,2025-02-04,16:55:00,17:44:00,39,71,16,1,0,32,0.4,12.8,19.2
DEL15615,Chennai,Home Kitchen,3.77,0,0,0,Sunny,High,9,6,0,2.24,1.4,2025-02-07,06:40:00,07:47:00,53,73,6,4,0,20,0.4,8.0,12.0
DEL15616,Kolkata,Cloud Kitchen,4.16,0,0,0,Sunny,Medium,9,22,1,14.55,1.0,2025-01-19,21:38:00,22:17:00,29,78,21,6,1,49,0.4,19.6,29.4
DEL15617,Bangalore,Home Kitchen,3.7,0,0,0,Sunny,Jam,14,14,2,12.01,1.4,2025-01-04,01:16:00,02:07:00,35,119,1,5,1,84,0.4,33.6,50.4
DEL15618,Kolkata,Cloud Kitchen,3.83,0,0,0,Rainy,Medium,10,18,1,7.99,1.3,2025-02-17,14:44:00,15:29:00,35,72,14,0,0,37,0.4,14.8,22.2
DEL15619,Bangalore,Dine-in,3.54,1,0,0,Rainy,Medium,6,21,0,14.93,1.5,2025-03-26,12:16:00,13:14:00,48,101,12,2,0,53,0.4,21.200000000000003,31.799999999999997
DEL15620,Bangalore,Cloud Kitchen,3.76,0,0,0,Cloudy,High,12,9,1,1.77,1.4,2025-03-20,16:09:00,16:59:00,34,59,16,3,0,25,0.4,10.0,15.0
DEL15621,Chennai,Dine-in,3.92,1,0,0,Sunny,Medium,11,18,0,11.95,1.2,2025-02-26,19:45:00,20:53:00,58,97,19,2,0,39,0.4,15.600000000000001,23.4
DEL15622,Mumbai,Dine-in,4.33,0,0,0,Sunny,High,7,9,0,5.72,1.4,2025-03-08,09:45:00,10:26:00,30,60,9,5,1,30,0.4,12.0,18.0
DEL15623,Delhi,Dine-in,3.67,0,0,0,Stormy,Medium,6,10,2,9.34,1.3,2025-03-23,15:54:00,16:51:00,37,97,15,6,1,60,0.4,24.0,36.0
DEL15624,Bangalore,Dine-in,3.79,0,0,0,Cloudy,Low,11,19,1,5.14,1.0,2025-03-24,07:54:00,08:41:00,37,60,7,0,0,23,0.4,9.200000000000001,13.799999999999999
DEL15625,Chennai,Home Kitchen,3.89,0,0,0,Sunny,Low,8,6,1,4.89,1.0,2025-03-26,06:39:00,07:34:00,36,71,6,2,0,35,0.4,14.0,21.0
DEL15626,Pune,Cloud Kitchen,4.06,0,0,0,Cloudy,Medium,6,6,0,1.14,1.0,2025-01-01,21:45:00,22:39:00,40,56,21,2,0,16,0.4,6.4,9.6
DEL15627,Pune,Dine-in,3.71,0,0,0,Sunny,Medium,14,15,0,13.08,1.0,2025-03-04,15:54:00,16:47:00,48,84,15,1,0,36,0.4,14.4,21.599999999999998
DEL15628,Delhi,Cloud Kitchen,4.04,0,0,0,Sunny,Low,15,9,2,13.63,1.0,2025-02-01,05:14:00,06:05:00,30,82,5,5,1,52,0.4,20.8,31.2
DEL15629,Hyderabad,Dine-in,4.05,0,0,0,Rainy,Medium,13,13,2,5.09,1.3,2025-03-26,02:05:00,03:03:00,41,78,2,2,0,37,0.4,14.8,22.2
DEL15630,Hyderabad,Cloud Kitchen,4.07,0,0,0,Sunny,High,16,5,0,7.98,1.7,2025-02-06,17:57:00,18:53:00,41,83,17,3,0,42,0.4,16.8,25.2
DEL15631,Chennai,Cloud Kitchen,3.87,0,0,0,Stormy,High,15,10,0,14.87,1.7,2025-03-16,02:20:00,03:07:00,37,108,2,6,1,71,0.4,28.400000000000002,42.6
DEL15632,Hyderabad,Dine-in,4.35,0,0,0,Sunny,Low,3,19,0,11.33,1.0,2025-02-16,03:27:00,03:52:00,20,52,3,6,1,32,0.4,12.8,19.2
DEL15633,Hyderabad,Cloud Kitchen,3.92,0,0,0,Sunny,High,12,8,0,9.74,1.4,2025-03-31,10:29:00,11:18:00,37,88,10,0,0,51,0.4,20.400000000000002,30.599999999999998
DEL15634,Delhi,Home Kitchen,3.51,0,0,0,Cloudy,Medium,10,5,0,6.09,1.0,2025-01-04,00:37:00,01:42:00,50,80,0,5,1,30,0.4,12.0,18.0
DEL15635,Bangalore,Dine-in,3.86,0,0,0,Rainy,Medium,6,15,2,12.04,1.3,2025-01-12,02:33:00,03:40:00,52,116,2,6,1,64,0.4,25.6,38.4
DEL15636,Pune,Cloud Kitchen,4.38,0,0,0,Sunny,High,4,16,1,6.19,1.4,2025-03-31,01:30:00,01:59:00,19,54,1,0,0,35,0.4,14.0,21.0
DEL15637,Delhi,Cloud Kitchen,3.42,0,0,0,Sunny,Jam,13,8,0,12.72,1.4,2025-03-19,16:43:00,17:35:00,40,107,16,2,0,67,0.4,26.8,40.199999999999996
DEL15638,Delhi,Dine-in,3.73,0,0,0,Sunny,Medium,8,15,0,7.76,1.0,2025-01-29,07:01:00,07:31:00,25,46,7,2,0,21,0.4,8.4,12.6
DEL15639,Delhi,Dine-in,4.26,1,0,0,Sunny,Medium,14,5,0,12.46,1.2,2025-03-20,20:22:00,21:45:00,63,113,20,3,0,50,0.4,20.0,30.0
DEL15640,Pune,Dine-in,4.02,0,0,0,Sunny,Jam,6,17,1,9.06,1.4,2025-02-05,04:40:00,05:21:00,31,99,4,2,0,68,0.4,27.200000000000003,40.8
DEL15641,Mumbai,Dine-in,4.3,1,0,0,Rainy,Medium,9,19,0,6.62,1.5,2025-01-30,14:31:00,15:20:00,39,68,14,3,0,29,0.4,11.600000000000001,17.4
DEL15642,Pune,Dine-in,4.2,0,0,0,Sunny,Jam,5,7,0,10.53,1.4,2025-01-27,11:21:00,12:04:00,30,96,11,0,0,66,0.4,26.400000000000002,39.6
DEL15643,Chennai,Dine-in,4.17,0,0,0,Sunny,Low,9,24,0,6.52,1.0,2025-03-11,00:52:00,01:28:00,31,49,0,1,0,18,0.4,7.2,10.799999999999999
DEL15644,Kolkata,Dine-in,3.85,0,0,0,Sunny,Medium,11,16,0,14.59,1.0,2025-01-29,16:30:00,17:12:00,37,71,16,2,0,34,0.4,13.600000000000001,20.4
DEL15645,Pune,Cloud Kitchen,4.6,0,0,0,Sunny,High,12,6,2,11.07,1.4,2025-03-13,13:35:00,14:32:00,33,102,13,3,0,69,0.4,27.6,41.4
DEL15646,Hyderabad,Cloud Kitchen,4.44,0,0,0,Sunny,Jam,12,19,0,6.76,1.4,2025-03-15,05:31:00,05:57:00,21,67,5,5,1,46,0.4,18.400000000000002,27.599999999999998
DEL15647,Delhi,Cloud Kitchen,4.24,0,0,0,Rainy,Medium,8,5,0,13.01,1.3,2025-03-31,11:18:00,12:06:00,33,93,11,0,0,60,0.4,24.0,36.0
DEL15648,Pune,Cloud Kitchen,3.92,0,0,0,Rainy,Low,14,11,1,10.56,1.3,2025-01-24,07:43:00,08:26:00,29,73,7,4,0,44,0.4,17.6,26.4
DEL15649,Kolkata,Home Kitchen,4.2,0,0,0,Sunny,Medium,12,22,0,12.3,1.0,2025-03-21,07:11:00,08:11:00,55,85,7,4,0,30,0.4,12.0,18.0
DEL15650,Kolkata,Dine-in,3.94,0,0,0,Sunny,High,7,14,1,9.15,1.4,2025-02-07,06:32:00,07:14:00,31,76,6,4,0,45,0.4,18.0,27.0
DEL15651,Delhi,Dine-in,4.36,0,0,0,Sunny,High,11,14,1,10.69,1.4,2025-01-25,15:56:00,16:34:00,27,85,15,5,1,58,0.4,23.200000000000003,34.8
DEL15652,Mumbai,Dine-in,4.05,1,0,0,Sunny,Low,11,22,1,6.27,1.2,2025-03-05,19:57:00,21:10:00,58,88,19,2,0,30,0.4,12.0,18.0
DEL15653,Bangalore,Dine-in,4.02,0,0,0,Sunny,Jam,13,13,1,13.65,1.4,2025-03-02,09:00:00,09:51:00,39,137,9,6,1,98,0.4,39.2,58.8
DEL15654,Kolkata,Cloud Kitchen,3.82,0,0,0,Sunny,Medium,8,13,0,2.86,1.0,2025-02-09,19:36:00,20:12:00,29,41,19,6,1,12,0.4,4.800000000000001,7.199999999999999
DEL15655,Chennai,Dine-in,3.97,0,0,0,Sunny,Jam,14,18,2,8.58,1.4,2025-03-28,02:38:00,03:33:00,40,106,2,4,0,66,0.4,26.400000000000002,39.6
DEL15656,Delhi,Dine-in,4.57,0,0,0,Stormy,Medium,9,12,0,11.48,1.3,2025-03-26,09:49:00,10:33:00,36,83,9,2,0,47,0.4,18.8,28.2
DEL15657,Bangalore,Cloud Kitchen,3.81,0,0,0,Stormy,Low,7,3,1,2.18,1.8,2025-02-05,17:30:00,18:16:00,24,55,17,2,0,31,0.4,12.4,18.599999999999998
DEL15658,Delhi,Dine-in,4.27,1,0,1,Sunny,Medium,20,17,0,6.27,2.0,2025-01-14,19:57:00,20:58:00,51,76,19,1,0,25,0.4,10.0,15.0
DEL15659,Mumbai,Dine-in,4.15,0,0,0,Cloudy,Low,15,14,1,14.36,1.0,2025-02-26,15:44:00,16:36:00,41,85,15,2,0,44,0.4,17.6,26.4
DEL15660,Bangalore,Dine-in,4.19,0,0,0,Stormy,Low,9,6,1,11.33,1.3,2025-03-24,17:52:00,18:39:00,28,79,17,0,0,51,0.4,20.400000000000002,30.599999999999998
DEL15661,Delhi,Cloud Kitchen,4.03,0,0,0,Sunny,Jam,11,22,0,5.61,1.4,2025-02-08,14:27:00,15:05:00,33,72,14,5,1,39,0.4,15.600000000000001,23.4
